image_id,image_path,dataset,entities,class,label,mask_id,mask_path,mask_name,ratio,method,model,perturbed_mask_name,sem_magnitude,quality_flag,cap2_img2,direct_sim,language_model,dreamsim,lpips_score,sen_sim,clip_sim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,ratio_rgb,ratio_gray,largest_component_size_gray,largest_component_size_rgb,cc_cluters_rgb,cc_clusters_gray,cluster_dist_rgb,cluster_dist_gray,dreamsim_category,lpips_score_category,sen_sim_category,clip_sim_category,mse_rgb_category,ssim_rgb_category,ratio_rgb_category,ratio_category,change_location_category,sem_mag_category,size_mag_category,scene_diversity,scene_complexity,scene_diversity_category,scene_complexity_category
3635c19d51895f11_m06msq_256f7985_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/deserted.jpeg,OpenImages,"['dress', 'sculpture']","['sculpture', 'dress']",fake,3635c19d51895f11_m06msq_256f7985,original/masks/OpenImages/3635c19d51895f11_m06msq_256f7985.jpg,sculpture,0.3320045471191406,inpainting,Kandinsky_2_2,Statue,large,False,0.2690165638923645,0.82208251953125,mistral-7b,0.5429019927978516,0.5537044405937195,0.7339838445186615,0.7762451171875,0.1268071863863019,0.12165649,0.1693537228613334,0.2226813588601976,0.671295166015625,0.658416748046875,156101.0,172434.0,8.0,13.0,563.6805451314336,563.2928205610093,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,2.0,4.0,low,medium
306bf91a28ef2e02_m0k4j_f52b0b72_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/standing.jpeg,OpenImages,"['car', 'vehicle registration plate']","['vehicle registration plate', 'car']",fake,306bf91a28ef2e02_m0k4j_f52b0b72,original/masks/OpenImages/306bf91a28ef2e02_m0k4j_f52b0b72.jpg,car,0.85650634765625,inpainting,Kandinsky_2_2,Airplane,large,False,0.2405099868774414,0.6057846546173096,mistral-7b,0.3685583472251892,0.1934748440980911,0.7698548585176468,0.7703857421875,0.0107739870276005,0.010796037,0.4827320168562314,0.503872276372043,0.0441551208496093,0.0438880920410156,2788.0,2762.0,23.0,22.0,488.4679402238885,488.3140981165176,bin5,bin4,bin5,bin5,bin4,bin1,bin3,bin5,diffused,bin5,bin5,2.0,2.0,low,low
97bd4d44d3eba27d_m01bqk0_d7c1edac_OpenImages_Kandinsky_2_2,"p2p/OpenImages/SDv4/grassy______+
_plain.jpeg",OpenImages,"['man', 'bicycle wheel']","['bicycle wheel', 'man']",fake,97bd4d44d3eba27d_m01bqk0_d7c1edac,original/masks/OpenImages/97bd4d44d3eba27d_m01bqk0_d7c1edac.jpg,bicycle wheel,0.0527725219726562,inpainting,Kandinsky_2_2,Bicycle seat,small,False,0.1920131742954254,0.8802657127380371,mistral-7b,0.938323974609375,0.7784950137138367,0.85353022813797,0.7655029296875,0.1729067844350292,0.15125266,0.245072842557228,0.3581687930605758,0.815521240234375,0.7547149658203125,188245.0,206978.0,10.0,17.0,487.9313940914867,466.47349299301897,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,2.0,6.0,low,medium
f3f74540844d69ae_m0h8my_4_1bb80f40_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/curled_up_on_a_chair.jpeg,OpenImages,['tennis racket'],['tennis racket'],fake,f3f74540844d69ae_m0h8my_4_1bb80f40,original/masks/OpenImages/f3f74540844d69ae_m0h8my_4_1bb80f40.jpg,tennis racket,0.0232505798339843,inpainting,Kandinsky_2_2,Tennis ball,medium,False,0.2484885454177856,0.9057407379150392,mistral-7b,0.0301411151885986,0.0642253383994102,0.5890739560127258,0.59375,0.0015486632135301,0.001066142,0.8074969481711234,0.9099101508171656,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin2,bin3,bin4,bin5,bin2,bin3,bin1,bin3,localized,bin2,bin3,1.0,1.0,low,low
688e45f6ae0ab990_m0ch_cf_be911ca9_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_foggy_day.jpeg,OpenImages,['fish'],['fish'],fake,688e45f6ae0ab990_m0ch_cf_be911ca9,original/masks/OpenImages/688e45f6ae0ab990_m0ch_cf_be911ca9.jpg,fish,0.2230720520019531,inpainting,Kandinsky_2_2,Fish with larger fins.,medium,False,0.3186358213424682,0.9017128944396972,mistral-7b,0.9000968337059021,0.6211581826210022,0.7872759699821472,0.807373046875,0.1103102042004953,0.09588324,0.1767940339314328,0.2585244406933036,0.738433837890625,0.6557197570800781,167950.0,190763.0,7.0,10.0,663.3150994111164,656.7694694546241,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
a2e77104b4a03066_m01pns0_8ddb908d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_british.jpeg,OpenImages,['fire hydrant'],['fire hydrant'],fake,a2e77104b4a03066_m01pns0_8ddb908d,original/masks/OpenImages/a2e77104b4a03066_m01pns0_8ddb908d.jpg,fire hydrant,0.2117767333984375,inpainting,Kandinsky_2_2,Fire hydrant with a human face.,large,False,0.3549313545227051,0.8067077994346619,mistral-7b,0.3907393217086792,0.3000662922859192,0.7101021111011505,0.623046875,0.017520259635717,0.016131248,0.6140911855656653,0.6744912535348513,0.1363716125488281,0.1312980651855468,15074.0,15261.0,28.0,27.0,453.3749580403962,458.90511863149686,bin5,bin5,bin5,bin5,bin4,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
ddb2047a165799b4_m01z1kdw_464fcb49_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/decorative.jpeg,OpenImages,"['cocktail', 'juice']","['cocktail', 'juice']",fake,ddb2047a165799b4_m01z1kdw_464fcb49,original/masks/OpenImages/ddb2047a165799b4_m01z1kdw_464fcb49.jpg,juice,0.0572357177734375,inpainting,Kandinsky_2_2,Juice with ice cubes,medium,False,0.2805224657058716,0.888359785079956,mistral-7b,0.4044153094291687,0.2809411883354187,0.6621871590614319,0.71337890625,0.0198389822884001,0.015802473,0.5130660765421068,0.5841902482846845,0.1444587707519531,0.1273574829101562,7642.0,10396.0,47.0,49.0,615.6491250638727,616.5119122410282,bin5,bin5,bin4,bin5,bin4,bin1,bin5,bin4,diffused,bin5,bin4,2.0,5.0,low,medium
a77cb2047087e508_m07dm6_3cc4aca0_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/bright.jpeg,OpenImages,"['leopard', 'tiger']","['tiger', 'leopard']",fake,a77cb2047087e508_m07dm6_3cc4aca0,original/masks/OpenImages/a77cb2047087e508_m07dm6_3cc4aca0.jpg,tiger,0.6587448120117188,inpainting,Kandinsky_2_2,Polar bear,large,False,0.291039764881134,0.7449274659156799,mistral-7b,0.8398527503013611,0.7342426776885986,0.822163388133049,0.757568359375,0.2180074710496401,0.19492142,0.0905672902053041,0.1368819181212753,0.9255218505859376,0.8942832946777344,234202.0,242620.0,2.0,3.0,-1.0,258.3344964573505,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,2.0,2.0,low,low
82fd609fd5eed8fc_m08pbxl_373f19fd_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/merlot.jpeg,OpenImages,"['monkey', 'carnivore']","['carnivore', 'monkey']",fake,82fd609fd5eed8fc_m08pbxl_373f19fd,original/masks/OpenImages/82fd609fd5eed8fc_m08pbxl_373f19fd.jpg,monkey,0.2275962829589843,inpainting,Kandinsky_2_2,Monkey with a white stripe on its head.,medium,False,0.2897811532020569,0.7950218915939331,mistral-7b,0.8708109259605408,0.6721301078796387,0.8850090131163597,0.81640625,0.1984938162735574,0.18853623,0.2565000329379496,0.3770067826289481,0.824493408203125,0.8018455505371094,203802.0,209198.0,5.0,4.0,623.8147928569498,624.0184443329847,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,2.0,4.0,low,medium
9592daa305158072_m01dxs_5899b453_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/boar.jpeg,OpenImages,['brown bear'],['brown bear'],fake,9592daa305158072_m01dxs_5899b453,original/masks/OpenImages/9592daa305158072_m01dxs_5899b453.jpg,brown bear,0.1438255310058593,inpainting,Kandinsky_2_2,Grizzly bear,large,False,0.2869061827659607,0.8338865637779236,mistral-7b,0.3413038849830627,0.4437634348869324,0.8398077934980392,0.829833984375,0.0300336138431833,0.015894713,0.6631445794192494,0.7490174879384579,0.112701416015625,0.116058349609375,7243.0,4225.0,36.0,31.0,526.3009171207893,529.7205766892,bin5,bin5,bin5,bin5,bin5,bin1,bin4,bin5,diffused,bin5,bin5,1.0,1.0,low,low
43cd3274846a2ec4_m0k4j_32868711_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/lions.jpeg,OpenImages,['car'],['car'],fake,43cd3274846a2ec4_m0k4j_32868711,original/masks/OpenImages/43cd3274846a2ec4_m0k4j_32868711.jpg,car,0.5461959838867188,inpainting,Kandinsky_2_2,Red sports car,small,False,0.3019016981124878,0.6425961256027222,mistral-7b,0.0320189595222473,0.0862814709544181,0.8018959164619446,0.7080078125,0.0126493659845059,0.011521748,0.5131194825796882,0.4735118606107233,0.070709228515625,0.0649833679199218,3642.0,3440.0,27.0,23.0,553.9883786674434,527.3160111563357,bin2,bin3,bin5,bin5,bin4,bin1,bin4,bin5,diffused,bin2,bin5,1.0,1.0,low,low
0b162fcc2cb20057_m0h23m_096b67ed_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/classroom.jpeg,OpenImages,['sparrow'],['sparrow'],fake,0b162fcc2cb20057_m0h23m_096b67ed,original/masks/OpenImages/0b162fcc2cb20057_m0h23m_096b67ed.jpg,sparrow,0.11181640625,inpainting,Kandinsky_2_2, A.S.D,large,False,0.3187332153320312,0.671664834022522,mistral-7b,0.5852251648902893,0.3144869208335876,0.695483922958374,0.701904296875,0.0319549333512989,0.029341208,0.4125629736498921,0.4583332074137751,0.2703514099121094,0.2546920776367187,20926.0,23871.0,31.0,33.0,584.5965738212815,584.5782965813734,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,1.0,1.0,low,low
9463e37445dc0e0d_m039xj__f851aca2_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_cemetery.jpeg,OpenImages,['human ear'],['human ear'],fake,9463e37445dc0e0d_m039xj__f851aca2,original/masks/OpenImages/9463e37445dc0e0d_m039xj__f851aca2.jpg,human ear,0.0069313049316406,inpainting,Kandinsky_2_2,Texture,large,False,0.176390528678894,0.8252787590026855,mistral-7b,0.1231234073638916,0.1295153498649597,0.8710860759019852,0.7593994140625,0.0051138677405162,0.0049242773,0.7721750362950218,0.7983215735814075,0.0405311584472656,0.041717529296875,4059.0,4014.0,12.0,11.0,467.5456566205348,467.6337930919805,bin3,bin4,bin5,bin5,bin3,bin2,bin3,bin1,diffused,bin3,bin1,1.0,2.0,low,low
e28c3e06fc4b1b4d_m01xq0k1_3a6ece60_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/pedestrians.jpeg,OpenImages,"['cattle', 'goat']","['cattle', 'goat']",fake,e28c3e06fc4b1b4d_m01xq0k1_3a6ece60,original/masks/OpenImages/e28c3e06fc4b1b4d_m01xq0k1_3a6ece60.jpg,cattle,0.1967086791992187,inpainting,Kandinsky_2_2,Elephant,large,False,0.2775651216506958,0.7568424940109253,mistral-7b,0.2293832302093505,0.1715110093355178,0.8226613998413086,0.8072509765625,0.012262958398037,0.0074599474,0.7489995851493981,0.7852349945133333,0.0107002258300781,0.0049591064453125,364.0,561.0,10.0,6.0,413.8647620762271,131.23450205931542,bin4,bin4,bin5,bin5,bin4,bin2,bin2,bin5,diffused,bin4,bin2,2.0,2.0,low,low
5a26ee6c6175ae97_m0_cp5_f7940825_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/snowy.jpeg,OpenImages,['oyster'],['oyster'],fake,5a26ee6c6175ae97_m0_cp5_f7940825,original/masks/OpenImages/5a26ee6c6175ae97_m0_cp5_f7940825.jpg,oyster,0.1172561645507812,inpainting,Kandinsky_2_2,Shell,large,False,0.3084836304187774,0.844973623752594,mistral-7b,0.905631184577942,0.7417989373207092,0.7336402237415314,0.71240234375,0.1374313119049639,0.11027808,0.3063017479109969,0.4011432836385435,0.8140716552734375,0.6673126220703125,87193.0,212386.0,5.0,11.0,333.33426564544794,503.5132793762456,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,1.0,3.0,low,low
cca89fe3da8caa77_m03k3r_f61874d2_OpenImages_Kandinsky_2_2,"p2p/OpenImages/SDv4/their_+__+
.jpeg",OpenImages,['horse'],['horse'],fake,cca89fe3da8caa77_m03k3r_f61874d2,original/masks/OpenImages/cca89fe3da8caa77_m03k3r_f61874d2.jpg,horse,0.3139572143554687,inpainting,Kandinsky_2_2,Jockey,small,False,0.2720913589000702,0.8432995676994324,mistral-7b,0.6568073034286499,0.6667637228965759,0.8141693621873856,0.7762451171875,0.1408640512722846,0.1345476,0.2811645928789861,0.3613046080195904,0.801361083984375,0.7964935302734375,205214.0,206574.0,5.0,5.0,318.6362562810297,318.74249635208184,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
fa18e35a0def0b4f_m0cyhj__0213c64f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_windy_day.jpeg,OpenImages,['orange (fruit)'],['orange (fruit)'],fake,fa18e35a0def0b4f_m0cyhj__0213c64f,original/masks/OpenImages/fa18e35a0def0b4f_m0cyhj__0213c64f.jpg,orange (fruit),0.0139045715332031,inpainting,Kandinsky_2_2,Lemon,small,False,0.1848056018352508,0.8788633346557617,mistral-7b,0.2868353128433227,0.1440420001745224,0.6510968804359436,0.712158203125,0.0039019419097998,0.003168867,0.796644146319578,0.8605113926135903,0.0391311645507812,0.0430335998535156,1342.0,1323.0,23.0,24.0,469.28901359787983,469.1237507250036,bin4,bin4,bin4,bin5,bin3,bin3,bin3,bin2,diffused,bin4,bin3,1.0,5.0,low,medium
4960dc1493453b85_m05n4y_9e25390f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/as_tall_as.jpeg,OpenImages,['ostrich'],['ostrich'],fake,4960dc1493453b85_m05n4y_9e25390f,original/masks/OpenImages/4960dc1493453b85_m05n4y_9e25390f.jpg,ostrich,0.0726776123046875,inpainting,Kandinsky_2_2,Ostrich with a fluffy texture.,small,False,0.3180444240570068,0.8673213720321655,mistral-7b,0.2024568319320678,0.2458223849534988,0.7553043216466904,0.744873046875,0.0048265778882433,0.0038377524,0.7695148635814117,0.8422319126672533,0.0211105346679687,0.0184211730957031,1631.0,2965.0,5.0,7.0,336.2234004182372,352.7239358999958,bin4,bin5,bin5,bin5,bin3,bin2,bin3,bin4,localized,bin5,bin4,1.0,2.0,low,low
a7331b6c088e11b2_m0by6g_c5f0b358_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/under_the_moon.jpeg,OpenImages,['shark'],['shark'],fake,a7331b6c088e11b2_m0by6g_c5f0b358,original/masks/OpenImages/a7331b6c088e11b2_m0by6g_c5f0b358.jpg,shark,0.2284507751464843,inpainting,Kandinsky_2_2,Shark with a greenish hue.,medium,False,0.3011933863162994,0.7876667976379395,mistral-7b,0.3947141170501709,0.2705841660499573,0.7246136367321014,0.7589111328125,0.034613772241577,0.031093132,0.4480933053456635,0.4903368677667856,0.3166961669921875,0.3027801513671875,60536.0,64060.0,30.0,30.0,597.292964753716,597.1847684800748,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
195bd955b9f2dce9_m0283dt1_0300465e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_clear_day.jpeg,OpenImages,"['boy', 'human ear', 'human mouth']","['boy', 'human mouth', 'human ear']",fake,195bd955b9f2dce9_m0283dt1_0300465e,original/masks/OpenImages/195bd955b9f2dce9_m0283dt1_0300465e.jpg,human mouth,0.0057525634765625,inpainting,Kandinsky_2_2,Human mouth with a slight blush.,small,False,0.2449618875980377,0.9010707139968872,mistral-7b,0.1642423272132873,0.1832445710897445,0.8163580149412155,0.7236328125,0.0113193468257401,0.009628059,0.5664422135337117,0.6208906912732692,0.0860977172851562,0.0774269104003906,3820.0,3914.0,24.0,22.0,496.3894148659017,494.3232511417923,bin4,bin4,bin5,bin5,bin4,bin1,bin4,bin1,diffused,bin4,bin1,3.0,2.0,low,low
005c99e22cfe182f_m024d2_0359cde6_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pho.jpeg,OpenImages,['calculator'],['calculator'],fake,005c99e22cfe182f_m024d2_0359cde6,original/masks/OpenImages/005c99e22cfe182f_m024d2_0359cde6.jpg,calculator,0.7176094055175781,inpainting,Kandinsky_2_2,The calculator with a red button.,medium,False,0.3190198540687561,0.7669762372970581,mistral-7b,0.2131110429763794,0.2081393897533416,0.7280930876731873,0.71240234375,0.0119373898699881,0.011546683,0.5726172925593959,0.5956497316786904,0.1190605163574218,0.1231231689453125,12331.0,12338.0,30.0,29.0,659.1615653398634,647.9178343026206,bin4,bin5,bin5,bin5,bin4,bin1,bin4,bin5,diffused,bin5,bin5,1.0,1.0,low,low
3dc319b793a0d43d_m078jl_e583fe74_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/tarts.jpeg,OpenImages,['snake'],['snake'],fake,3dc319b793a0d43d_m078jl_e583fe74,original/masks/OpenImages/3dc319b793a0d43d_m078jl_e583fe74.jpg,snake,0.238433837890625,inpainting,Kandinsky_2_2,Snake with a patterned skin.,small,False,0.2896345257759094,0.7443922758102417,mistral-7b,0.8862912058830261,0.6848000884056091,0.7315385341644287,0.7783203125,0.1766057236732679,0.17008077,0.1794224243395298,0.232261834553508,0.8434829711914062,0.8253059387207031,214492.0,220797.0,3.0,5.0,348.85732572181973,492.1904601147861,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
2e3fe22bed8b71dd_m01d40f_9a9fe46d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/gingersnaps_on.jpeg,OpenImages,['dress'],['dress'],fake,2e3fe22bed8b71dd_m01d40f_9a9fe46d,original/masks/OpenImages/2e3fe22bed8b71dd_m01d40f_9a9fe46d.jpg,dress,0.092376708984375,inpainting,Kandinsky_2_2,Dress with a sheer overlay.,small,False,0.225520446896553,0.8721756935119629,mistral-7b,0.071123719215393,0.0831713825464248,0.6572707295417786,0.677978515625,0.0038135203462097,0.003426445,0.8098356774183834,0.8223521959811296,0.0028266906738281,0.002838134765625,467.0,467.0,3.0,3.0,244.4748774384776,244.50588797221428,bin3,bin3,bin4,bin5,bin3,bin3,bin1,bin4,localized,bin3,bin4,1.0,1.0,low,low
