image_id,image_path,dataset,entities,class,label,mask_id,mask_path,mask_name,ratio,method,model,perturbed_mask_name,sem_magnitude,quality_flag,cap2_img2,direct_sim,language_model,dreamsim,lpips_score,sen_sim,clip_sim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,ratio_rgb,ratio_gray,largest_component_size_gray,largest_component_size_rgb,cc_cluters_rgb,cc_clusters_gray,cluster_dist_rgb,cluster_dist_gray,dreamsim_category,lpips_score_category,sen_sim_category,clip_sim_category,mse_rgb_category,ssim_rgb_category,ratio_rgb_category,ratio_category,change_location_category,sem_mag_category,size_mag_category,scene_diversity,scene_complexity,scene_diversity_category,scene_complexity_category
07235_nose_CelebAHQ_OpenJourney,p2p/ADE20K/SDv4/museum.jpeg,CelebAHQ,"['skin', 'left_brow', 'nose', 'hair', 'left_ear', 'right_brow', 'right_ear', 'neck', 'cloth']",['person'],fake,07235_nose,original/masks/CelebAHQ/07235_nose.jpg,nose,0.0241851806640625,inpainting,OpenJourney,Nose with a slight enlargement.,medium,False,0.2216992676258087,0.9025601148605348,mistral-7b,0.7005282044410706,0.6368404626846313,0.6788083016872406,0.64453125,0.1428239398679106,0.13801968,0.313369024879026,0.3796483155249297,0.7119636535644531,0.6992416381835938,165286.0,168491.0,6.0,6.0,378.0411401033727,377.7897936147057,bin5,bin5,bin4,bin5,bin5,bin1,bin5,bin3,diffused,bin5,bin3,9.0,9.0,medium,medium
instance_007_ADE_train_00013213_ADE20K_OpenJourney,p2p/ADE20K/SDv5/storm.jpeg,ADE20K,"['sky', 'grass', 'tree', 'path', 'buildings', 'trees', 'bandstand', 'skyscraper']","['skyscraper', 'trees', 'bandstand']",fake,instance_007_ADE_train_00013213,original/masks/ADE20K/instance_007_ADE_train_00013213.png,tree,0.0057525634765625,inpainting,OpenJourney,Building,large,False,0.2778852880001068,0.8579139113426208,mistral-7b,0.4557922482490539,0.3218039572238922,0.7598440498113632,0.77880859375,0.029568952486849,0.02273219,0.5923091491956184,0.6758315343726593,0.1944580078125,0.1866569519042968,15269.0,18188.0,33.0,30.0,639.9127292395984,639.9515955002913,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin1,diffused,bin5,bin1,8.0,12.0,medium,medium
bochum_000000_031687_instance009_CityScapes_OpenJourney,p2p/OpenImages/OJ/morning_fog.jpeg,CityScapes,"['out of roi', 'rectification border', 'pole', 'vegetation', 'building', 'ego vehicle', 'bus', 'sky', 'ground', 'road', 'terrain', 'sidewalk']","['road', 'vegetation', 'ego vehicle']",fake,bochum_000000_031687_instance009,original/masks/CityScapes/bochum_000000_031687_instance009.png,vegetation,0.3739967346191406,inpainting,OpenJourney,Trees,large,False,0.2581437826156616,0.7701987028121948,mistral-7b,0.7008237838745117,0.6615334749221802,0.5996971726417542,0.670166015625,0.1357942564994971,0.12474038,0.3555979762074265,0.4624995931786114,0.6661186218261719,0.642822265625,149292.0,153330.0,15.0,17.0,507.19734574143104,456.0198459769476,bin5,bin5,bin4,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,12.0,16.0,medium,high
52c49430de9b4f36_m08pbxl_7fe64d31_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sofa.jpeg,OpenImages,['monkey'],['monkey'],fake,52c49430de9b4f36_m08pbxl_7fe64d31,original/masks/OpenImages/52c49430de9b4f36_m08pbxl_7fe64d31.jpg,monkey,0.1961479187011718,inpainting,OpenJourney,Giraffe,medium,False,0.3025462031364441,0.782130241394043,mistral-7b,0.0384269952774047,0.0920219719409942,0.788171723484993,0.73291015625,0.0061388538697431,0.00562681,0.5952791848825703,0.6014417252246584,0.0068893432617187,0.0059967041015625,508.0,508.0,7.0,7.0,201.534867827056,201.61406033083205,bin2,bin3,bin5,bin5,bin3,bin1,bin2,bin5,localized,bin2,bin5,1.0,1.0,low,low
img_00287_Hair_HumanParsing_OpenJourney,p2p/OpenImages/OJ/dog's.jpeg,HumanParsing,"['Hair', 'Right-leg', 'Upper-clothes', 'Dress', 'Left-leg', 'Right-arm', 'Face', 'Background']",['person'],fake,img_00287_Hair,original/masks/HumanParsing/img_00287_Hair.png,Hair,0.0468864440917968,inpainting,OpenJourney,Statue,large,False,0.2332880944013595,0.7555888295173645,mistral-7b,0.8111547231674194,0.6624195575714111,0.8230917602777481,0.727294921875,0.1692686685525224,0.16016015,0.2061578099882628,0.3364384471964151,0.8117446899414062,0.7973709106445312,181370.0,202850.0,14.0,18.0,563.8905952078205,563.844753954938,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin3,diffused,bin5,bin3,8.0,8.0,medium,medium
img_00403_Scarf_HumanParsing_OpenJourney,p2p/OpenImages/SDv5/on_a_frosty_morning.jpeg,HumanParsing,"['Bag', 'Hair', 'Belt', 'Upper-clothes', 'Scarf', 'Pants', 'Face', 'Background']",['person'],fake,img_00403_Scarf,original/masks/HumanParsing/img_00403_Scarf.png,Scarf,0.0340614318847656,inpainting,OpenJourney,Belt,medium,False,0.229695588350296,0.7588471174240112,mistral-7b,0.6274087429046631,0.5870606899261475,0.7937010824680328,0.739013671875,0.0606693509424648,0.052697722,0.289025055069339,0.4103671128319559,0.5318527221679688,0.4861793518066406,44043.0,61932.0,34.0,38.0,598.4278675852598,598.4037565129019,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin3,diffused,bin5,bin3,8.0,8.0,medium,medium
bochum_000000_006746_instance094_CityScapes_OpenJourney,p2p/OpenImages/OJ/golf.jpeg,CityScapes,"['out of roi', 'rectification border', 'vegetation', 'building', 'ego vehicle', 'sky', 'car', 'road', 'traffic sign', 'terrain', 'sidewalk']","['road', 'vegetation', 'building']",fake,bochum_000000_006746_instance094,original/masks/CityScapes/bochum_000000_006746_instance094.png,ego vehicle,0.1114158630371093,inpainting,OpenJourney,Ego vehicle with a shiny silver metallic finish.,large,False,0.2108249515295028,0.8736212253570557,mistral-7b,0.5698191523551941,0.4046839773654938,0.7086809277534485,0.673828125,0.0359733821483173,0.032059003,0.4887276813602355,0.5918719901087709,0.2540702819824219,0.2492218017578125,57062.0,59392.0,16.0,13.0,501.3985752232631,422.0461066099158,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,11.0,15.0,medium,high
21251_r_ear_CelebAHQ_OpenJourney,p2p/ADE20K/SDv4/cookies.jpeg,CelebAHQ,"['skin', 'nose', 'hair', 'neck', 'right_ear', 'cloth']",['person'],fake,21251_r_ear,original/masks/CelebAHQ/21251_r_ear.jpg,right_ear,0.016143798828125,inpainting,OpenJourney,Earring,medium,False,0.2393106967210769,0.8850256204605103,mistral-7b,0.5097941756248474,0.3793445825576782,0.863112673163414,0.878662109375,0.0536031433363595,0.053642105,0.3635152386152466,0.4804731780325141,0.3918991088867187,0.3889617919921875,51407.0,49792.0,28.0,24.0,643.3987355193345,645.9653859427128,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin2,diffused,bin5,bin2,6.0,6.0,medium,medium
img_05380_Rightarm_HumanParsing_OpenJourney,p2p/OpenImages/OJ/metal.jpeg,HumanParsing,"['Skirt', 'Hair', 'Right-leg', 'Upper-clothes', 'Left-leg', 'Right-arm', 'Face', 'Background', 'Left-arm']",['person'],fake,img_05380_Rightarm,original/masks/HumanParsing/img_05380_Rightarm.png,Right-arm,0.0072746276855468,inpainting,OpenJourney,Right-arm with a bracelet,small,False,0.1943863332271576,0.9400129318237304,mistral-7b,0.8984864354133606,0.6402420401573181,0.675145298242569,0.71142578125,0.1141884332520219,0.10975264,0.3848224869294781,0.4939125275189294,0.5323257446289062,0.532440185546875,116619.0,119358.0,21.0,22.0,554.5173345481519,564.5104476430357,bin5,bin5,bin4,bin5,bin5,bin1,bin5,bin1,diffused,bin5,bin1,9.0,9.0,medium,medium
c41e3e3c39707992_m0ch_cf_8ebc71b9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,OpenImages,['fish'],['fish'],fake,c41e3e3c39707992_m0ch_cf_8ebc71b9,original/masks/OpenImages/c41e3e3c39707992_m0ch_cf_8ebc71b9.jpg,fish,0.2157363891601562,inpainting,OpenJourney,Dolphin,medium,False,0.2720924615859985,0.7285739779472351,mistral-7b,0.0515945553779602,0.0972275584936142,0.7701938450336456,0.65869140625,0.003321716492411,0.0031818582,0.7866546720558626,0.804073301381183,0.0274276733398437,0.028411865234375,5298.0,5245.0,9.0,10.0,493.0073886582758,493.279004608685,bin3,bin4,bin5,bin5,bin2,bin2,bin3,bin5,diffused,bin3,bin5,1.0,1.0,low,low
img_05157_Rightarm_HumanParsing_OpenJourney,p2p/OpenImages/OJ/on_a_sunny_day.jpeg,HumanParsing,"['Bag', 'Upper-clothes', 'Right-arm', 'Pants', 'Background', 'Left-arm']",['person'],fake,img_05157_Rightarm,original/masks/HumanParsing/img_05157_Rightarm.png,Right-arm,0.0074882507324218,inpainting,OpenJourney,Handbag,small,False,0.2574199736118316,0.8332116603851318,mistral-7b,0.7478300333023071,0.6094732880592346,0.4089650511741638,0.500244140625,0.123175284192453,0.11978907,0.3140326317684579,0.3922438817012109,0.58917236328125,0.5546722412109375,108297.0,114005.0,14.0,14.0,471.7650173528985,471.3044187843415,bin5,bin5,bin3,bin5,bin5,bin1,bin5,bin1,diffused,bin5,bin1,6.0,6.0,medium,medium
26776_hair_CelebAHQ_OpenJourney,p2p/OpenImages/SDv4/under_water_with_lights.jpeg,CelebAHQ,"['skin', 'nose', 'hair', 'left_ear', 'upper_lip', 'lower_lip', 'neck']",['person'],fake,26776_hair,original/masks/CelebAHQ/26776_hair.jpg,hair,0.441558837890625,inpainting,OpenJourney,Wig,large,False,0.2647471129894256,0.7923263907432556,mistral-7b,0.3955620527267456,0.3639315962791443,0.7279901802539825,0.7674560546875,0.0417407963200439,0.041652333,0.4828974211266006,0.5746638402779537,0.2714920043945312,0.2699813842773437,17522.0,15446.0,31.0,31.0,586.9369767926944,586.5899620672973,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,7.0,7.0,medium,medium
img_04482_Hair_HumanParsing_OpenJourney,p2p/OpenImages/OJ/in_the_wind.jpeg,HumanParsing,"['Skirt', 'Hair', 'Right-leg', 'Upper-clothes', 'Left-leg', 'Face', 'Background', 'Left-arm']",['person'],fake,img_04482_Hair,original/masks/HumanParsing/img_04482_Hair.png,Hair,0.031280517578125,inpainting,OpenJourney,Hair with braids,large,False,0.256384789943695,0.8441212773323059,mistral-7b,0.5024809241294861,0.3005982637405395,0.8052938580513,0.796875,0.0158319540584788,0.012725362,0.5281847654248539,0.6229220405141866,0.0993385314941406,0.0885810852050781,3746.0,7084.0,28.0,31.0,470.85737628735416,474.8604258552028,bin5,bin5,bin5,bin5,bin4,bin1,bin4,bin3,diffused,bin5,bin3,8.0,8.0,medium,medium
img_04888_Face_HumanParsing_OpenJourney,p2p/OpenImages/SDv5/bridge_footbridge_in_the_rain.jpeg,HumanParsing,"['Bag', 'Hair', 'Right-leg', 'Dress', 'Left-leg', 'Right-arm', 'Face', 'Background', 'Left-arm', 'Hat']",['person'],fake,img_04888_Face,original/masks/HumanParsing/img_04888_Face.png,Face,0.0144996643066406,inpainting,OpenJourney,Human face,large,False,0.218787282705307,0.9139971137046814,mistral-7b,0.3973989486694336,0.3882283568382263,0.8072629868984222,0.7138671875,0.0456850210128954,0.028285766,0.6339085828825278,0.7777252084109649,0.2520408630371094,0.2031440734863281,19891.0,42283.0,14.0,13.0,313.7377236780413,454.20190015245055,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin2,diffused,bin5,bin2,10.0,10.0,medium,medium
img_02656_Leftleg_HumanParsing_OpenJourney,p2p/OpenImages/OJ/bún_bò_huế.jpeg,HumanParsing,"['Sunglasses', 'Skirt', 'Bag', 'Hair', 'Right-leg', 'Upper-clothes', 'Left-leg', 'Right-arm', 'Face', 'Background']",['person'],fake,img_02656_Leftleg,original/masks/HumanParsing/img_02656_Leftleg.png,Left-leg,0.011260986328125,inpainting,OpenJourney,Left-leg with a heart-shaped ankle bracelet.,small,False,0.2299696505069732,0.8500345945358276,mistral-7b,0.7144174575805664,0.6255303621292114,0.885535717010498,0.7564697265625,0.1232952804203661,0.11104697,0.478497539748888,0.587047951104108,0.5842437744140625,0.5228500366210938,118875.0,139429.0,7.0,8.0,519.5741929889714,525.5465561241151,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin2,diffused,bin5,bin2,10.0,10.0,medium,medium
fd280d46f9488014_m01d40f_41bb8e2e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_desert.jpeg,OpenImages,['dress'],['dress'],fake,fd280d46f9488014_m01d40f_41bb8e2e,original/masks/OpenImages/fd280d46f9488014_m01d40f_41bb8e2e.jpg,dress,0.3591957092285156,inpainting,OpenJourney,Purple dress,medium,False,0.2547795176506042,0.6937094926834106,mistral-7b,0.2602222561836242,0.1852653175592422,0.7072997391223907,0.72705078125,0.0058023476469261,0.0053131743,0.6847946223973144,0.7294953120697293,0.0268440246582031,0.0248870849609375,912.0,900.0,17.0,16.0,516.1868953997138,516.7337640814978,bin4,bin4,bin5,bin5,bin3,bin2,bin3,bin5,diffused,bin4,bin5,1.0,2.0,low,low
89c6d8208f281215_m05z6w_52a694b2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/at_dusk.jpeg,OpenImages,['penguin'],['penguin'],fake,89c6d8208f281215_m05z6w_52a694b2,original/masks/OpenImages/89c6d8208f281215_m05z6w_52a694b2.jpg,penguin,0.0557975769042968,inpainting,OpenJourney,Penguin with yellow feathers,large,False,0.2954555749893188,0.8874205350875854,mistral-7b,0.1004450321197509,0.1036135628819465,0.7867900133132935,0.718505859375,0.0035903932424015,0.0028977445,0.7927685824871432,0.8341654089011281,0.009063720703125,0.0112991333007812,448.0,366.0,9.0,11.0,353.77949801371966,353.8207542617173,bin3,bin4,bin5,bin5,bin3,bin2,bin2,bin4,diffused,bin3,bin2,1.0,2.0,low,low
f34a0b92a975f4e7_m0gxl3_46d7868e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/sunny.jpeg,OpenImages,['handgun'],['handgun'],fake,f34a0b92a975f4e7_m0gxl3_46d7868e,original/masks/OpenImages/f34a0b92a975f4e7_m0gxl3_46d7868e.jpg,handgun,0.2856864929199219,inpainting,OpenJourney,Handgun with a silver handle.,medium,False,0.3043112158775329,0.767219066619873,mistral-7b,0.8653197288513184,0.6419746279716492,0.8440825343132019,0.8304443359375,0.1594684512930222,0.14613032,0.1752170580589358,0.2601725965029905,0.8151664733886719,0.7627372741699219,177895.0,207192.0,16.0,16.0,365.2623481544016,502.4287164611471,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
dusseldorf_000215_000019_instance032_CityScapes_OpenJourney,p2p/OpenImages/OJ/waving_in_the_breeze.jpeg,CityScapes,"['out of roi', 'pole', 'vegetation', 'building', 'ego vehicle', 'sky', 'car', 'cargroup', 'road', 'ground', 'sidewalk']","['road', 'building', 'vegetation']",fake,dusseldorf_000215_000019_instance032,original/masks/CityScapes/dusseldorf_000215_000019_instance032.png,car,0.006072998046875,inpainting,OpenJourney,Car with tinted windows,medium,False,0.2534611821174621,0.9060108661651612,mistral-7b,0.2305465936660766,0.1221032440662384,0.6348168551921844,0.613525390625,0.0051324491440967,0.004386321,0.8038255113279503,0.8715479149074093,0.0235366821289062,0.0221405029296875,1911.0,1920.0,10.0,10.0,451.3316620715255,451.3847753077632,bin4,bin4,bin4,bin5,bin3,bin3,bin3,bin1,diffused,bin4,bin3,11.0,18.0,medium,high
04587_r_ear_CelebAHQ_OpenJourney,p2p/ADE20K/SDv4/in_the_scorching_heat.jpeg,CelebAHQ,"['skin', 'nose', 'hair', 'lower_lip', 'right_brow', 'right_ear', 'neck']",['person'],fake,04587_r_ear,original/masks/CelebAHQ/04587_r_ear.jpg,right_ear,0.0205535888671875,inpainting,OpenJourney,Right ear with a slight shadow.,medium,False,0.2003685981035232,0.8696715831756592,mistral-7b,0.8645151853561401,0.5976740121841431,0.8360613435506821,0.735595703125,0.0703838128687922,0.06339984,0.5547186226809951,0.6485202610775671,0.2599143981933594,0.2350616455078125,31818.0,39423.0,14.0,18.0,492.1407687089893,491.7220655453687,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin2,diffused,bin5,bin2,7.0,7.0,medium,medium
6a4aed4e13e31315_m039xj__3c2bc008_OpenImages_OpenJourney,p2p/OpenImages/SDv4/rabbit_playing.jpeg,OpenImages,"['suit', 'human body', 'human ear']","['human ear', 'human body', 'suit']",fake,6a4aed4e13e31315_m039xj__3c2bc008,original/masks/OpenImages/6a4aed4e13e31315_m039xj__3c2bc008.jpg,human ear,0.0061073303222656,inpainting,OpenJourney,Earring,medium,False,0.2556280791759491,0.8336182832717896,mistral-7b,0.2377780675888061,0.2183191776275634,0.7574815452098846,0.682373046875,0.0233656411352454,0.02060351,0.5327402334355714,0.5797021980276127,0.2248306274414062,0.2154655456542968,31107.0,33087.0,29.0,30.0,601.077446572543,565.9623486158456,bin4,bin5,bin5,bin5,bin5,bin1,bin5,bin1,diffused,bin5,bin1,3.0,5.0,low,medium
instance_009_ADE_train_00004864_ADE20K_OpenJourney,p2p/ADE20K/SDv4/under_the_sunlight.jpeg,ADE20K,"['seat cushion', 'floor', 'wall', 'divider', 'sofa', 'bars', 'window', 'back pillow', 'mirror']","['sofa', 'window', 'divider']",fake,instance_009_ADE_train_00004864,original/masks/ADE20K/instance_009_ADE_train_00004864.png,wall,0.0312690734863281,inpainting,OpenJourney,The wall with a mural.,medium,False,0.1497579514980316,0.8485863208770752,mistral-7b,0.7745767831802368,0.448201984167099,0.8430845737457275,0.788818359375,0.0698259993527129,0.06627388,0.3949804872603378,0.4628350402016201,0.4797096252441406,0.45904541015625,84307.0,88580.0,16.0,15.0,612.2273501299737,612.3115777763088,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin3,diffused,bin5,bin3,9.0,38.0,medium,high
16823_neck_CelebAHQ_OpenJourney,p2p/OpenImages/SDv5/a_birthday_celebration.jpeg,CelebAHQ,"['left_eye', 'skin', 'nose', 'hair', 'right_eye', 'neck', 'cloth']",['person'],fake,16823_neck,original/masks/CelebAHQ/16823_neck.jpg,neck,0.0325508117675781,inpainting,OpenJourney,Neck with a blue tint.,medium,False,0.1680283993482589,0.891503095626831,mistral-7b,0.0588075518608093,0.1250510513782501,0.8237991183996201,0.8292236328125,0.0060536041709531,0.0052611413,0.7319719266775658,0.7677726106331978,0.0246047973632812,0.0255813598632812,1801.0,1741.0,14.0,12.0,390.5111815803985,379.7142980319503,bin3,bin4,bin5,bin5,bin3,bin2,bin3,bin3,diffused,bin3,bin3,7.0,7.0,medium,medium
