image_id,image_path,dataset,entities,class,label,mask_id,mask_path,mask_name,ratio,method,model,perturbed_mask_name,sem_magnitude,quality_flag,cap2_img2,direct_sim,language_model,dreamsim,lpips_score,sen_sim,clip_sim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,ratio_rgb,ratio_gray,largest_component_size_gray,largest_component_size_rgb,cc_cluters_rgb,cc_clusters_gray,cluster_dist_rgb,cluster_dist_gray,dreamsim_category,lpips_score_category,sen_sim_category,clip_sim_category,mse_rgb_category,ssim_rgb_category,ratio_rgb_category,ratio_category,change_location_category,sem_mag_category,size_mag_category,scene_diversity,scene_complexity,scene_diversity_category,scene_complexity_category
home_puigpunyent_scan4_2012_dec_23__0006345-000212804254_011_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/motivated.jpeg,SUN_RGBD,"['largedesk', 'pamphlet', 'powerstrip', 'computertower', 'fan', 'keyboard', 'wall', 'baseboard', 'ledger', 'chair', 'electricalcord', 'desk', 'floor', 'radiator']",['hotel_room'],fake,home_puigpunyent_scan4_2012_dec_23__0006345-000212804254_011,original/masks/SUN_RGBD/home_puigpunyent_scan4_2012_dec_23__0006345-000212804254_011.jpg,fan,0.0905570983886718,inpainting,StableDiffusion_v4,Fan with white lampshade.,small,False,0.2221302688121795,0.8538742065429688,mistral-7b,0.7696812748908997,0.6947530508041382,0.8480490744113922,0.759521484375,0.1579356790044193,0.1428727,0.2592790430052783,0.4219988513805205,0.7005043029785156,0.6840591430664062,163276.0,165651.0,17.0,17.0,520.1686448094584,519.9655694602689,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,14.0,11.0,high,medium
hv_lounge_corridor3_whole_floor__0002425-000081343332_002_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/modern.jpeg,SUN_RGBD,"['Board', 'Floor', 'Poster', 'GlassDoororViewpoint', 'Door', 'Recyclebin', 'Wall', 'Chair', 'Box', 'Exitsign']",['corridor'],fake,hv_lounge_corridor3_whole_floor__0002425-000081343332_002,original/masks/SUN_RGBD/hv_lounge_corridor3_whole_floor__0002425-000081343332_002.jpg,Wall,0.0101699829101562,inpainting,StableDiffusion_v4,Wall with added texture.,medium,False,0.2002203166484832,0.8832477331161499,mistral-7b,0.2706419229507446,0.2833777666091919,0.6244784891605377,0.572998046875,0.0200002814359761,0.018057777,0.5895608717888896,0.6597922692743918,0.1966133117675781,0.1956443786621093,12050.0,12146.0,35.0,35.0,604.6267714500011,601.8512665568522,bin4,bin5,bin4,bin5,bin4,bin1,bin5,bin1,diffused,bin4,bin1,10.0,17.0,medium,high
cologne_000015_000019_instance058_CityScapes_StableDiffusion_v4,"p2p/CelebAHQ/SDv5/t-shirt_++
.jpeg",CityScapes,"['traffic light', 'out of roi', 'pole', 'person', 'vegetation', 'static', 'building', 'ego vehicle', 'sky', 'wall', 'car', 'road', 'sidewalk']","['road', 'building', 'static']",fake,cologne_000015_000019_instance058,original/masks/CityScapes/cologne_000015_000019_instance058.png,vegetation,0.0807609558105468,inpainting,StableDiffusion_v4, Vegetation with no leaves.,large,False,0.1819608807563781,0.9458640813827516,mistral-7b,0.5733863115310669,0.6417407989501953,0.779951885342598,0.769775390625,0.1003216269577556,0.09511128,0.3233929600397672,0.5089504800457357,0.5528411865234375,0.5257568359375,110308.0,113459.0,27.0,27.0,630.786421748366,633.1845017985045,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,13.0,20.0,high,high
ulm_000002_000019_instance000_CityScapes_StableDiffusion_v4,p2p/CelebAHQ/OJ/man.jpeg,CityScapes,"['out of roi', 'vegetation', 'building', 'ego vehicle', 'sky', 'car', 'road', 'fence', 'sidewalk']","['road', 'building', 'vegetation']",fake,ulm_000002_000019_instance000,original/masks/CityScapes/ulm_000002_000019_instance000.png,sky,0.0953140258789062,inpainting,StableDiffusion_v4,Sky with clouds,medium,False,0.2057444453239441,0.9207916259765624,mistral-7b,0.1417797803878784,0.0986619293689727,0.8507311344146729,0.787109375,0.0070037742261777,0.0066077285,0.8344638318296179,0.870058514155926,0.0901069641113281,0.0874137878417968,9557.0,9525.0,13.0,16.0,424.11330489055706,415.9869539950488,bin4,bin4,bin5,bin5,bin3,bin3,bin4,bin4,diffused,bin4,bin4,9.0,18.0,medium,high
26846_skin_CelebAHQ_StableDiffusion_v4,p2p/ADE20K/SDv4/in_the_sunshine.jpeg,CelebAHQ,"['skin', 'left_brow', 'nose', 'hair', 'left_ear', 'lower_lip', 'neck', 'right_brow', 'right_ear', 'cloth']",['person'],fake,26846_skin,original/masks/CelebAHQ/26846_skin.jpg,skin,0.4368629455566406,inpainting,StableDiffusion_v4,Fur,medium,False,0.231700986623764,0.6305071115493774,mistral-7b,0.3016997575759887,0.2359813153743744,0.6664111018180847,0.68359375,0.0099526247745383,0.009043765,0.5841121282423914,0.6205707843753412,0.0416717529296875,0.04248046875,3831.0,3726.0,17.0,18.0,523.0208149011922,557.3408479222709,bin4,bin5,bin4,bin5,bin4,bin1,bin3,bin5,diffused,bin4,bin5,10.0,10.0,medium,medium
instance_014_ADE_train_00013152_ADE20K_StableDiffusion_v4,p2p/ADE20K/SDv4/a_sunset_over_the_mountains.jpeg,ADE20K,"['grass', 'sky', 'building', 'column', 'staircase', 'wall', 'forecourt', 'tree', 'person', 'doors', 'trees']","['building', 'grass', 'forecourt']",fake,instance_014_ADE_train_00013152,original/masks/ADE20K/instance_014_ADE_train_00013152.png,column,0.0071258544921875,inpainting,StableDiffusion_v4,Pole,small,False,0.1675516068935394,0.8877501487731934,mistral-7b,0.6149265766143799,0.4788166582584381,0.7928235977888107,0.81689453125,0.1041603004878932,0.10371422,0.2444978840834977,0.3354923048641952,0.57666015625,0.5745658874511719,76461.0,77294.0,18.0,17.0,522.1383809629804,522.0288286259293,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin1,diffused,bin5,bin1,11.0,10.0,medium,medium
e57f506401152724_m01nq26_00e71e9d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_rainy_day.jpeg,OpenImages,['sock'],['sock'],fake,e57f506401152724_m01nq26_00e71e9d,original/masks/OpenImages/e57f506401152724_m01nq26_00e71e9d.jpg,sock,0.135986328125,inpainting,StableDiffusion_v4,Sock with blue stripes.,small,False,0.336582213640213,0.7617952823638916,mistral-7b,0.1720986366271972,0.1739848256111145,0.6145225763320923,0.7767333984375,0.0084568772541472,0.007424928,0.6449741638133674,0.6965070837122154,0.0463447570800781,0.0532188415527343,1990.0,1257.0,32.0,30.0,469.53749308747206,470.2041916858077,bin4,bin4,bin4,bin5,bin4,bin1,bin3,bin5,diffused,bin4,bin5,1.0,2.0,low,low
001a695ad732152b_m02wbtzl_9b6e60b8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/oranges.jpeg,OpenImages,['sun hat'],['sun hat'],fake,001a695ad732152b_m02wbtzl_9b6e60b8,original/masks/OpenImages/001a695ad732152b_m02wbtzl_9b6e60b8.jpg,sun hat,0.2003211975097656,inpainting,StableDiffusion_v4,Sun hat with a floral pattern,medium,False,0.2580012679100036,0.9257705211639404,mistral-7b,0.8414068222045898,0.7054861783981323,0.8589473068714142,0.73291015625,0.2113457061638514,0.20998679,0.2139694355052713,0.2913181039161632,0.8673667907714844,0.7569427490234375,194806.0,224670.0,7.0,7.0,488.45605053622336,466.00693968663705,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
brown_cs10__0000004-000000116061_005_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/mayonnaise_and.jpeg,SUN_RGBD,"['picture', 'wall', 'window', 'ceiling', 'chair', 'plant', 'floor', 'monitor']",['rest_space'],fake,brown_cs10__0000004-000000116061_005,original/masks/SUN_RGBD/brown_cs10__0000004-000000116061_005.jpg,ceiling,0.1527557373046875,inpainting,StableDiffusion_v4,Ceiling with added chandelier.,medium,False,0.2379582822322845,0.8765079975128174,mistral-7b,0.0590555667877197,0.0763790309429168,0.6085564494132996,0.573974609375,0.0038598296661552,0.0035559377,0.823934243103526,0.8338694898686736,0.0182151794433593,0.01690673828125,927.0,1195.0,14.0,13.0,439.4315137573868,439.418935518338,bin3,bin3,bin4,bin5,bin3,bin3,bin2,bin5,diffused,bin3,bin5,8.0,13.0,medium,medium
classroom_1242_oct_30_2012_scan1_erika__0000691-000028297685_000_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/modern.jpeg,SUN_RGBD,"['BLACKBOARD', 'WINDOW', 'CHAIR', 'drapery', 'WALL', 'desk', 'FLOOR']",['classroom'],fake,classroom_1242_oct_30_2012_scan1_erika__0000691-000028297685_000,original/masks/SUN_RGBD/classroom_1242_oct_30_2012_scan1_erika__0000691-000028297685_000.jpg,WINDOW,0.1097526550292968,inpainting,StableDiffusion_v4, WINDOW with black bars.,large,False,0.2072013616561889,0.91505229473114,mistral-7b,0.839165210723877,0.4756366312503814,0.7710717767477036,0.8228759765625,0.0393058884603678,0.03244995,0.3158350735829867,0.3909133159332594,0.3055152893066406,0.2798995971679687,32102.0,66789.0,17.0,24.0,560.9970097773472,560.9866595031843,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,7.0,12.0,medium,medium
05807_hair_CelebAHQ_StableDiffusion_v4,p2p/ADE20K/SDv4/under_the_dim_glow_of_church_candles.jpeg,CelebAHQ,"['skin', 'nose', 'hair', 'lower_lip', 'neck', 'cloth']",['person'],fake,05807_hair,original/masks/CelebAHQ/05807_hair.jpg,hair,0.5161705017089844,inpainting,StableDiffusion_v4,Hair with more volume.,small,False,0.2702646255493164,0.9101408123970032,mistral-7b,0.6895788908004761,0.4641753435134887,0.4900050163269043,0.4794921875,0.0378212394161925,0.03589131,0.4941164516929785,0.5485910063101269,0.2930450439453125,0.2838592529296875,31711.0,32150.0,27.0,27.0,606.4925620678545,606.4688393247258,bin5,bin5,bin3,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,6.0,6.0,medium,medium
instance_051_ADE_train_00001829_ADE20K_StableDiffusion_v4,p2p/ADE20K/SDv4/stage_with_a_stage_light_shining_on_it.jpeg,ADE20K,"['television', 'picture', 'outside arm', 'desk lamp', 'flowers', 'pot', 'cabinet', 'curtain', 'stuffed animal head', 'plant', 'screen', 'window', 'back pillow', 'door', 'arm', 'ottoman', 'wall', 'side table', 'sofa', 'cushion', 'ceiling', 'inside arm', 'coffee table', 'railing', 'pendant lamp', 'leg', 'seat cushion', 'carpet', 'chair', 'floor', 'rail', 'frame', 'vase']","['carpet', 'sofa', 'railing']",fake,instance_051_ADE_train_00001829,original/masks/ADE20K/instance_051_ADE_train_00001829.png,back pillow,0.0200080871582031,inpainting,StableDiffusion_v4,The back pillow with a metallic texture.,large,False,0.2138033807277679,0.897842526435852,mistral-7b,0.0861335396766662,0.0854773074388504,0.8322738260030746,0.7923583984375,0.0031146413883031,0.0019223035,0.8365531797246187,0.8599594917094552,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin3,bin3,bin5,bin5,bin2,bin3,bin1,bin2,localized,bin3,bin2,33.0,34.0,high,high
brown_cs6__0001208-000040688424_000_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/reflective.jpeg,SUN_RGBD,"['shelf', 'table', 'tablemate', 'board', 'door', 'wall', 'chair', 'floor', 'wastebasket']",['classroom'],fake,brown_cs6__0001208-000040688424_000,original/masks/SUN_RGBD/brown_cs6__0001208-000040688424_000.jpg,floor,0.3042411804199219,inpainting,StableDiffusion_v4,"Floor with a large, intricate mosaic.",large,False,0.3059385418891907,0.8006479144096375,mistral-7b,0.2239294052124023,0.1079581975936889,0.8321197330951691,0.7503662109375,0.0023063134810992,0.0020784673,0.866682019106127,0.909366438396052,0.009002685546875,0.0089492797851562,747.0,759.0,7.0,7.0,426.9720920028657,426.8993054584608,bin4,bin4,bin5,bin5,bin2,bin4,bin2,bin5,localized,bin4,bin5,9.0,10.0,medium,medium
instance_004_ADE_train_00012503_ADE20K_StableDiffusion_v4,p2p/ADE20K/SDv4/cloudy.jpeg,ADE20K,"['table', 'spoon', 'plate', 'sugar packet', 'placecard holder', 'teacup', 'placecard', 'bottle']","['table', 'plate', 'teacup']",fake,instance_004_ADE_train_00012503,original/masks/ADE20K/instance_004_ADE_train_00012503.png,bottle,0.0606269836425781,inpainting,StableDiffusion_v4,The bottle with a blue label.,large,False,0.2329962700605392,0.891399085521698,mistral-7b,0.2356835007667541,0.2097308486700058,0.7560759484767914,0.66845703125,0.0060135673220824,0.0059492085,0.7663463507445227,0.7922074120456033,0.0503692626953125,0.0502738952636718,1624.0,1885.0,19.0,20.0,475.0834968466621,475.1428837622941,bin4,bin5,bin5,bin5,bin3,bin2,bin4,bin4,diffused,bin5,bin4,8.0,10.0,medium,medium
xtion_align_data__0000061_011_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/with_a_little_boy_riding_in_one.jpeg,SUN_RGBD,"['table', 'door', 'screen', 'wall', 'chair', 'beanch', 'switchboard', 'floor']",['classroom'],fake,xtion_align_data__0000061_011,original/masks/SUN_RGBD/xtion_align_data__0000061_011.jpg,wall,0.1049461364746093,inpainting,StableDiffusion_v4,Wall with a large mural,large,False,0.1711552739143371,0.8086603283882141,mistral-7b,0.0698053836822509,0.0874958410859108,0.4720915555953979,0.45849609375,0.0030989905404659,0.0027996455,0.8171886587306864,0.8456360711347348,0.0233039855957031,0.0241546630859375,1616.0,1597.0,9.0,10.0,292.1593548802042,310.50564429566725,bin3,bin3,bin3,bin5,bin2,bin3,bin3,bin4,diffused,bin3,bin3,8.0,12.0,medium,medium
g9_lounge_1__0004552-000152564832_002_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/sand.jpeg,SUN_RGBD,"['wall', 'floor', 'chair', 'table']",['discussion_area'],fake,g9_lounge_1__0004552-000152564832_002,original/masks/SUN_RGBD/g9_lounge_1__0004552-000152564832_002.jpg,chair,0.0972900390625,inpainting,StableDiffusion_v4,Table,large,False,0.2790181338787079,0.8905270099639893,mistral-7b,0.3289889097213745,0.1778884530067443,0.5056681334972382,0.616943359375,0.0107340390172261,0.010385355,0.7212120535780487,0.7490292782224492,0.1131782531738281,0.11187744140625,9189.0,9289.0,31.0,31.0,559.4336308971992,560.4180810482926,bin5,bin4,bin4,bin5,bin4,bin2,bin4,bin4,diffused,bin4,bin4,4.0,8.0,medium,medium
instance_006_ADE_train_00014421_ADE20K_StableDiffusion_v4,p2p/ADE20K/SDv4/on_a_rainy_day.jpeg,ADE20K,"['mountain', 'grass', 'sky', 'road', 'field', 'hill', 'trees']","['road', 'trees', 'field']",fake,instance_006_ADE_train_00014421,original/masks/ADE20K/instance_006_ADE_train_00014421.png,grass,0.0293235778808593,inpainting,StableDiffusion_v4,Trees,medium,False,0.2224547713994979,0.8707996606826782,mistral-7b,0.3145109415054321,0.1974139958620071,0.7202931642532349,0.702880859375,0.0089492583528445,0.008579993,0.7069652267217229,0.753597519594492,0.0754432678222656,0.0754051208496093,4128.0,4092.0,23.0,24.0,486.6994991403483,510.3503657078198,bin5,bin4,bin5,bin5,bin4,bin2,bin4,bin3,diffused,bin5,bin3,7.0,8.0,medium,medium
d475a-1__0003691-000123674040_007_SUN_RGBD_StableDiffusion_v4,p2p/OpenImages/SDv4/swift.jpeg,SUN_RGBD,"['shelf', 'table', 'metalplate', 'metalshelf', 'baseboard', 'wall', 'window', 'frame', 'chair', 'filecabinet', 'floor', 'sheetrock', 'ashtray', 'case']",['office'],fake,d475a-1__0003691-000123674040_007,original/masks/SUN_RGBD/d475a-1__0003691-000123674040_007.jpg,table,0.0632209777832031,inpainting,StableDiffusion_v4,Drawer,medium,False,0.2538042366504669,0.860828161239624,mistral-7b,0.3313397169113159,0.1973428279161453,0.9421998597681522,0.79345703125,0.0111489299894922,0.009401115,0.666489797429037,0.7274703656146201,0.1159477233886718,0.10498046875,2528.0,3079.0,39.0,45.0,581.9234030559093,581.9100391532739,bin5,bin4,bin5,bin5,bin4,bin1,bin4,bin4,diffused,bin5,bin4,14.0,11.0,high,medium
ulm_000052_000019_instance000_CityScapes_StableDiffusion_v4,p2p/CelebAHQ/OJ/cozy.jpeg,CityScapes,"['out of roi', 'pole', 'vegetation', 'building', 'ego vehicle', 'sky', 'ground', 'road', 'terrain', 'sidewalk']","['road', 'building', 'ground']",fake,ulm_000052_000019_instance000,original/masks/CityScapes/ulm_000052_000019_instance000.png,sky,0.3929252624511719,inpainting,StableDiffusion_v4,Sky with clouds,medium,False,0.2390473484992981,0.7992106676101685,mistral-7b,0.7711179852485657,0.5921009182929993,0.833448588848114,0.722900390625,0.171500844010692,0.17433238,0.4091543902710906,0.5240481453458864,0.6899147033691406,0.6913528442382812,181234.0,139981.0,3.0,2.0,256.43360798995167,-1.0,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,10.0,16.0,medium,high
hamburg_000000_091900_instance002_CityScapes_StableDiffusion_v4,p2p/CelebAHQ/OJ/sunny_beach.jpeg,CityScapes,"['out of roi', 'rectification border', 'pole', 'vegetation', 'building', 'motorcycle', 'ego vehicle', 'sky', 'car', 'road', 'rider', 'terrain']","['road', 'building', 'ego vehicle']",fake,hamburg_000000_091900_instance002,original/masks/CityScapes/hamburg_000000_091900_instance002.png,building,0.1194343566894531,inpainting,StableDiffusion_v4,"Building with a vibrant, futuristic color scheme.",large,False,0.1581567227840423,0.8619554042816162,mistral-7b,0.5059735178947449,0.3791989088058471,0.7738328576087952,0.77001953125,0.0395638558009977,0.025953598,0.6100693055378608,0.7555190400689453,0.35443115234375,0.2493515014648437,28199.0,31542.0,22.0,34.0,508.2543383703465,522.3912986817693,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,12.0,22.0,medium,high
f832819c27315a8c_m01m2v_cb77abde_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/an_office.jpeg,OpenImages,['computer keyboard'],['computer keyboard'],fake,f832819c27315a8c_m01m2v_cb77abde,original/masks/OpenImages/f832819c27315a8c_m01m2v_cb77abde.jpg,computer keyboard,0.9839324951171876,inpainting,StableDiffusion_v4,The computer keyboard with a black space bar.,small,False,0.3089637160301208,0.8305153846740723,mistral-7b,0.1192138195037841,0.1868094354867935,0.825759619474411,0.7943115234375,0.0152646131954268,0.0132289175,0.4146453216470809,0.425097135891389,0.0236473083496093,0.0258636474609375,819.0,569.0,21.0,22.0,573.5563418027058,572.2130419728857,bin3,bin4,bin5,bin5,bin4,bin1,bin3,bin5,diffused,bin3,bin5,1.0,1.0,low,low
