image_id,image_path,dataset,entities,class,label,mask_id,mask_path,mask_name,ratio,method,model,perturbed_mask_name,sem_magnitude,quality_flag,cap2_img2,direct_sim,language_model,dreamsim,lpips_score,sen_sim,clip_sim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,ratio_rgb,ratio_gray,largest_component_size_gray,largest_component_size_rgb,cc_cluters_rgb,cc_clusters_gray,cluster_dist_rgb,cluster_dist_gray,dreamsim_category,lpips_score_category,sen_sim_category,clip_sim_category,mse_rgb_category,ssim_rgb_category,ratio_rgb_category,ratio_category,change_location_category,sem_mag_category,size_mag_category,scene_diversity,scene_complexity,scene_diversity_category,scene_complexity_category
9c226d0fe33db772_m06m11_bf150c2d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/curious.jpeg,OpenImages,['rose'],['rose'],fake,9c226d0fe33db772_m06m11_bf150c2d,original/masks/OpenImages/9c226d0fe33db772_m06m11_bf150c2d.jpg,rose,0.0754776000976562,inpainting,OpenJourney,Rose with more vibrant petals.,small,False,0.2093498408794403,0.8940118551254272,mistral-7b,0.8675265908241272,0.7388783693313599,0.8210542351007462,0.8270263671875,0.2206218923930249,0.20402141,0.1190665807343354,0.2112676250163572,0.9313850402832032,0.8701133728027344,227081.0,244157.0,2.0,3.0,-1.0,165.25151882878484,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin4,diffused,bin5,bin4,1.0,3.0,low,low
4e5b93013ad0a841_m01d40f_1705caa3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/meant_for_dining.jpeg,OpenImages,"['woman', 'dress', 'human body']","['woman', 'human body', 'dress']",fake,4e5b93013ad0a841_m01d40f_1705caa3,original/masks/OpenImages/4e5b93013ad0a841_m01d40f_1705caa3.jpg,dress,0.0279312133789062,inpainting,OpenJourney,The dress with a floral pattern.,small,False,0.2036683559417724,0.8946707248687744,mistral-7b,0.0199819207191467,0.0657222643494606,0.6727255284786224,0.7720947265625,0.0014876464781173,0.0012491776,0.7754493764690485,0.8032351997167386,0.0008888244628906,0.0008888244628906,233.0,233.0,2.0,2.0,-1.0,-1.0,bin1,bin3,bin4,bin5,bin1,bin2,bin1,bin3,localized,bin1,bin3,3.0,4.0,low,medium
5f2c6ffc9d36ed35_m09728_59f3b122_OpenImages_OpenJourney,p2p/OpenImages/SDv4/enclosure.jpeg,OpenImages,"['hamburger', 'bread']","['hamburger', 'bread']",fake,5f2c6ffc9d36ed35_m09728_59f3b122,original/masks/OpenImages/5f2c6ffc9d36ed35_m09728_59f3b122.jpg,bread,0.020416259765625,inpainting,OpenJourney,Cheese burger,medium,False,0.2600306868553161,0.853103756904602,mistral-7b,0.838467538356781,0.6882288455963135,0.7787423431873322,0.8265380859375,0.1179043019241084,0.10321917,0.234428837412818,0.3517344072286184,0.7870292663574219,0.7056388854980469,173403.0,197402.0,13.0,16.0,562.3836332943372,597.9686757515519,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin2,diffused,bin5,bin2,2.0,19.0,low,high
e1de712fec387198_m0120dh_7f49fc3c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_book.jpeg,OpenImages,"['tortoise', 'sea turtle']","['tortoise', 'sea turtle']",fake,e1de712fec387198_m0120dh_7f49fc3c,original/masks/OpenImages/e1de712fec387198_m0120dh_7f49fc3c.jpg,sea turtle,0.01611328125,inpainting,OpenJourney,Sea lion,medium,False,0.2308149933815002,0.8906425833702087,mistral-7b,0.1362087726593017,0.1860828399658203,0.7077668607234955,0.79345703125,0.0154478047258591,0.015016664,0.6147789572615118,0.6240489640567835,0.1702499389648437,0.166748046875,12357.0,12476.0,59.0,56.0,619.2518202553968,619.8334363348578,bin4,bin4,bin5,bin5,bin4,bin1,bin5,bin2,diffused,bin4,bin2,2.0,4.0,low,medium
73aa458152cfe0bb_m04yx4_4ea0c5c2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/an_artistic.jpeg,OpenImages,['man'],['man'],fake,73aa458152cfe0bb_m04yx4_4ea0c5c2,original/masks/OpenImages/73aa458152cfe0bb_m04yx4_4ea0c5c2.jpg,man,0.0163841247558593,inpainting,OpenJourney,Tent,large,False,0.2261542379856109,0.8368889093399048,mistral-7b,0.2129452228546142,0.2041344493627548,0.6428439021110535,0.736328125,0.0159827132801298,0.009487379,0.6526985463257102,0.6960578143422372,0.0521888732910156,0.0450363159179687,1289.0,1636.0,35.0,32.0,517.1512572542136,510.9244280630544,bin4,bin4,bin4,bin5,bin4,bin1,bin4,bin2,diffused,bin4,bin2,1.0,1.0,low,low
6cd2310c79f0b7b2_m02p3w7d_5dbc71ae_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_clear_day_in_the_late_summer.jpeg,OpenImages,['roller skates'],['roller skates'],fake,6cd2310c79f0b7b2_m02p3w7d_5dbc71ae,original/masks/OpenImages/6cd2310c79f0b7b2_m02p3w7d_5dbc71ae.jpg,roller skates,0.0052719116210937,inpainting,OpenJourney,Rollerblades,medium,False,0.2688336372375488,0.944577693939209,mistral-7b,0.5957146883010864,0.6758221387863159,0.7300532460212708,0.7542724609375,0.1852978169892089,0.16945069,0.3041190509779106,0.3794316988715194,0.768035888671875,0.7253837585449219,187372.0,197592.0,8.0,11.0,441.6230909036791,452.6135970544229,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin1,diffused,bin5,bin1,1.0,1.0,low,low
74b714ee6721e879_m0hf58v5_1c57b3c7_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_foggy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak_on_a_windy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak_on_a_stormy_day_a_photo_of_a_close_up_of_a_bird_with_a_very_big_beak.jpeg,OpenImages,"['luggage and bags', 'girl']","['girl', 'luggage and bags']",fake,74b714ee6721e879_m0hf58v5_1c57b3c7,original/masks/OpenImages/74b714ee6721e879_m0hf58v5_1c57b3c7.jpg,luggage and bags,0.0252304077148437,inpainting,OpenJourney,Luggage and bags with additional colorful straps.,small,False,0.2461675107479095,0.915930151939392,mistral-7b,0.5346219539642334,0.8042629361152649,0.8623605519533157,0.79052734375,0.0842870109545394,0.07551151,0.17253064983435,0.2842816563704604,0.7156295776367188,0.6775283813476562,146683.0,167494.0,16.0,27.0,661.2885782571676,660.0748183335442,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin3,diffused,bin5,bin3,2.0,22.0,low,high
845ec7c188738322_m09csl_5d180081_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_the_morning_on.jpeg,OpenImages,['eagle'],['eagle'],fake,845ec7c188738322_m09csl_5d180081,original/masks/OpenImages/845ec7c188738322_m09csl_5d180081.jpg,eagle,0.0230827331542968,inpainting,OpenJourney,Hawk,medium,False,0.2644855082035064,0.8857804536819458,mistral-7b,0.068490982055664,0.0783199965953826,0.931658200919628,0.728759765625,0.0024712632005831,0.0017261768,0.8838346070794572,0.9144807452446144,0.0069007873535156,0.007659912109375,948.0,947.0,3.0,4.0,54.789049512344825,487.3486049890183,bin3,bin3,bin5,bin5,bin2,bin4,bin2,bin3,localized,bin3,bin3,1.0,1.0,low,low
d95e72cd3860d2fe_m0306r_160522f3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,OpenImages,['fox'],['fox'],fake,d95e72cd3860d2fe_m0306r_160522f3,original/masks/OpenImages/d95e72cd3860d2fe_m0306r_160522f3.jpg,fox,0.12261962890625,inpainting,OpenJourney,Fox with a red collar.,small,False,0.2866026163101196,0.6676943898200989,mistral-7b,0.0627540946006774,0.0976535528898239,0.8260799497365952,0.70849609375,0.0014071583702031,0.001075576,0.9022106422937564,0.9201828014518528,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin3,bin4,bin5,bin5,bin1,bin5,bin1,bin4,localized,bin3,bin4,1.0,1.0,low,low
2646412c48fa2d2f_m015wgc_8989b74b_OpenImages_OpenJourney,p2p/OpenImages/SDv4/drone.jpeg,OpenImages,['croissant'],['croissant'],fake,2646412c48fa2d2f_m015wgc_8989b74b,original/masks/OpenImages/2646412c48fa2d2f_m015wgc_8989b74b.jpg,croissant,0.0487327575683593,inpainting,OpenJourney,Crescent roll,medium,False,0.3003945052623749,0.8401347398757935,mistral-7b,0.0312148332595825,0.0812552496790885,0.7972272336483002,0.727783203125,0.0029009665988216,0.0024341173,0.7719173182706408,0.7932789146934913,0.0011215209960937,0.00091552734375,240.0,294.0,2.0,2.0,-1.0,-1.0,bin2,bin3,bin5,bin5,bin2,bin2,bin1,bin4,localized,bin2,bin4,1.0,7.0,low,medium
8fb83431a5bf7db5_m01yrx_8cf9ea06_OpenImages_OpenJourney,p2p/OpenImages/SDv4/rural.jpeg,OpenImages,['cat'],['cat'],fake,8fb83431a5bf7db5_m01yrx_8cf9ea06,original/masks/OpenImages/8fb83431a5bf7db5_m01yrx_8cf9ea06.jpg,cat,0.3414421081542969,inpainting,OpenJourney,Dog,medium,False,0.2861233949661255,0.8300942182540894,mistral-7b,0.5475956201553345,0.513867199420929,0.8723808377981186,0.80078125,0.1131576401982936,0.102045275,0.2956371588778202,0.4110420542196666,0.5878639221191406,0.5169219970703125,82307.0,133935.0,17.0,22.0,499.13651322183176,541.615191037297,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,1.0,1.0,low,low
409fb6aa7a58f7fc_m0k5j_411c0b20_OpenImages_OpenJourney,p2p/OpenImages/SDv4/wooden_cabin_in_the_woods.jpeg,OpenImages,['aircraft'],['aircraft'],fake,409fb6aa7a58f7fc_m0k5j_411c0b20,original/masks/OpenImages/409fb6aa7a58f7fc_m0k5j_411c0b20.jpg,aircraft,0.1679573059082031,inpainting,OpenJourney,Space shuttle,large,False,0.208520621061325,0.8056981563568115,mistral-7b,0.3100601434707641,0.2545380294322967,0.7733841389417648,0.77587890625,0.0128114563481067,0.0066915336,0.7326824292208856,0.7930421653928338,0.0305099487304687,0.0248298645019531,3313.0,2656.0,14.0,11.0,520.583806196609,476.7856751156138,bin4,bin5,bin5,bin5,bin4,bin2,bin3,bin5,diffused,bin5,bin5,1.0,3.0,low,low
32fe8ee4afcf51cb_m04ylt_bfba1d47_OpenImages_OpenJourney,p2p/OpenImages/SDv4/practiced.jpeg,OpenImages,"['missile', 'rocket']","['rocket', 'missile']",fake,32fe8ee4afcf51cb_m04ylt_bfba1d47,original/masks/OpenImages/32fe8ee4afcf51cb_m04ylt_bfba1d47.jpg,missile,0.0934295654296875,inpainting,OpenJourney,Missile with US Army written on it.,large,False,0.2386362552642822,0.7963426113128662,mistral-7b,0.2804772853851318,0.3022723793983459,0.8330996632575989,0.794189453125,0.0138113027277106,0.00918117,0.7733907287671725,0.8561882031359644,0.0727081298828125,0.0560722351074218,2417.0,3003.0,23.0,19.0,600.0740262496497,599.9304734331179,bin4,bin5,bin5,bin5,bin4,bin2,bin4,bin4,diffused,bin5,bin4,2.0,6.0,low,medium
5084b732e04fdb5e_m0dkzw_8d426cb1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/snowy_and_icy.jpeg,OpenImages,"['hat', 'seat belt']","['hat', 'seat belt']",fake,5084b732e04fdb5e_m0dkzw_8d426cb1,original/masks/OpenImages/5084b732e04fdb5e_m0dkzw_8d426cb1.jpg,seat belt,0.0447006225585937,inpainting,OpenJourney,Headband,medium,False,0.2303889691829681,0.8077431321144104,mistral-7b,0.7661029100418091,0.4570789039134979,0.848980575799942,0.682373046875,0.030540321777375,0.022287166,0.66530553947478,0.7882313149067478,0.1737556457519531,0.1490669250488281,8773.0,10091.0,27.0,22.0,639.0847022241686,639.0450661319142,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin3,diffused,bin5,bin3,2.0,2.0,low,low
d9d0cc4eba730a94_m0633h_a7f5b0df_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_sunny_field.jpeg,OpenImages,['polar bear'],['polar bear'],fake,d9d0cc4eba730a94_m0633h_a7f5b0df,original/masks/OpenImages/d9d0cc4eba730a94_m0633h_a7f5b0df.jpg,polar bear,0.3513450622558594,inpainting,OpenJourney,Polar bear with a red collar.,medium,False,0.2771426141262054,0.8140390515327454,mistral-7b,0.347446084022522,0.269368827342987,0.826571449637413,0.826416015625,0.016782559349982,0.016022911,0.4759160648098801,0.4900379607443796,0.1677207946777343,0.1620292663574218,4767.0,5395.0,55.0,56.0,580.6768943244278,580.8272574089249,bin5,bin5,bin5,bin5,bin4,bin1,bin5,bin5,diffused,bin5,bin5,1.0,2.0,low,low
74b714ee6721e879_m0hf58v5_6a18c576_OpenImages_OpenJourney,p2p/OpenImages/SDv4/strawberries.jpeg,OpenImages,"['luggage and bags', 'girl']","['girl', 'luggage and bags']",fake,74b714ee6721e879_m0hf58v5_6a18c576,original/masks/OpenImages/74b714ee6721e879_m0hf58v5_6a18c576.jpg,luggage and bags,0.0063819885253906,inpainting,OpenJourney,Handbags,large,False,0.2375499904155731,0.9083647727966307,mistral-7b,0.0674855709075927,0.0728267356753349,0.7576455473899841,0.7723388671875,0.0024862905558784,0.0017992766,0.8475552225434667,0.8618070965864306,0.0008163452148437,0.0008125305175781,213.0,214.0,2.0,2.0,-1.0,-1.0,bin3,bin3,bin5,bin5,bin2,bin4,bin1,bin1,localized,bin3,bin1,2.0,22.0,low,high
c8e6b593d252704f_m01nkt_e84025d3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/mushrooms.jpeg,OpenImages,"['pizza', 'cheese']","['cheese', 'pizza']",fake,c8e6b593d252704f_m01nkt_e84025d3,original/masks/OpenImages/c8e6b593d252704f_m01nkt_e84025d3.jpg,cheese,0.0312995910644531,inpainting,OpenJourney,Pepperoni,medium,False,0.2590578496456146,0.8393161296844482,mistral-7b,0.6069055199623108,0.3158863186836242,0.603607565164566,0.580078125,0.0177635152001083,0.016066363,0.6344910651856642,0.6991467185977561,0.13275146484375,0.1321830749511718,13444.0,15614.0,23.0,25.0,523.4939977662915,543.8927277494087,bin5,bin5,bin4,bin5,bin4,bin1,bin5,bin3,diffused,bin5,bin3,2.0,2.0,low,low
23d1d39d81d411da_m0kmg4_66cdcc4a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/grassy.jpeg,OpenImages,['teddy bear'],['teddy bear'],fake,23d1d39d81d411da_m0kmg4_66cdcc4a,original/masks/OpenImages/23d1d39d81d411da_m0kmg4_66cdcc4a.jpg,teddy bear,0.4009552001953125,inpainting,OpenJourney,Teddy bear with a human face.,large,False,0.2737424373626709,0.8844099044799805,mistral-7b,0.1102960109710693,0.0694756507873535,0.7371124923229218,0.7275390625,0.0019444202353186,0.00150478,0.8702243986591279,0.8860221437261702,0.0012168884277343,0.0010910034179687,286.0,319.0,2.0,2.0,-1.0,-1.0,bin3,bin3,bin5,bin5,bin2,bin4,bin1,bin5,localized,bin3,bin5,1.0,1.0,low,low
e81e7dcdee1cdb27_m025rp___d207b1e2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/small.jpeg,OpenImages,"['human body', 'sun hat', 'fedora', 'scarf', 'cowboy hat']","['cowboy hat', 'sun hat', 'fedora']",fake,e81e7dcdee1cdb27_m025rp___d207b1e2,original/masks/OpenImages/e81e7dcdee1cdb27_m025rp___d207b1e2.jpg,cowboy hat,0.0333938598632812,inpainting,OpenJourney,Umbrella,large,False,0.1942185312509536,0.8118337988853455,mistral-7b,0.8864140510559082,0.7115575075149536,0.7765685617923737,0.7802734375,0.1709923575857305,0.1676052,0.1812227819141781,0.2726824167529787,0.7943954467773438,0.7698478698730469,197945.0,205932.0,6.0,6.0,371.25311129264526,402.548906529717,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin3,diffused,bin5,bin3,5.0,5.0,medium,medium
ffa70a65bc910ea4_m026qbn5_4aa96570_OpenImages_OpenJourney,p2p/OpenImages/SDv4/motivated.jpeg,OpenImages,"['studio couch', 'couch']","['studio couch', 'couch']",fake,ffa70a65bc910ea4_m026qbn5_4aa96570,original/masks/OpenImages/ffa70a65bc910ea4_m026qbn5_4aa96570.jpg,studio couch,0.377105712890625,inpainting,OpenJourney,Studio couch with mossy texture,large,False,0.3166869580745697,0.7692644596099854,mistral-7b,0.7907353043556213,0.5870659351348877,0.9164757058024406,0.8955078125,0.1602129747390014,0.15858942,0.2465394022506659,0.3461183375786434,0.6344757080078125,0.6208610534667969,159051.0,162465.0,10.0,11.0,391.6357748997832,400.371134131381,bin5,bin5,bin5,bin5,bin5,bin1,bin5,bin5,diffused,bin5,bin5,2.0,2.0,low,low
f9cf7cec793a2988_m0l515_80b648a7_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_botanical_garden.jpeg,OpenImages,"['coffee (drink)', 'coffee cup', 'mug', 'sandwich']","['coffee (drink)', 'mug', 'coffee cup']",fake,f9cf7cec793a2988_m0l515_80b648a7,original/masks/OpenImages/f9cf7cec793a2988_m0l515_80b648a7.jpg,sandwich,0.1206779479980468,inpainting,OpenJourney,Toasted sandwich with cinnamon,small,False,0.3085287809371948,0.8162870407104492,mistral-7b,0.270090103149414,0.1996138840913772,0.7220005393028259,0.8382568359375,0.0076834425778934,0.005866143,0.6891753372462001,0.7409484156752804,0.0391845703125,0.0375099182128906,1716.0,1716.0,19.0,19.0,507.6187443597756,507.6007095348356,bin4,bin4,bin5,bin5,bin3,bin2,bin3,bin4,diffused,bin4,bin4,4.0,4.0,medium,medium
68eb73b7663ff251_m01bl7v_39989c0c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_storm_with_thunder_and_lightning.jpeg,OpenImages,['boy'],['boy'],fake,68eb73b7663ff251_m01bl7v_39989c0c,original/masks/OpenImages/68eb73b7663ff251_m01bl7v_39989c0c.jpg,boy,0.14569091796875,inpainting,OpenJourney,Yellow rubber boots,large,False,0.3089110851287842,0.7566215991973877,mistral-7b,0.0219342708587646,0.0346478372812271,0.7637417614459991,0.745849609375,0.0008838032007859,0.00064403715,0.8934281701691716,0.9147101679607816,0.0009307861328125,0.0008049011230468,211.0,244.0,2.0,2.0,-1.0,-1.0,bin1,bin1,bin5,bin5,bin1,bin5,bin1,bin5,localized,bin1,bin5,1.0,1.0,low,low
fb43156f7d0a6b94_m099ssp_138f28e6_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_red_white.jpeg,OpenImages,"['platter', 'oyster']","['oyster', 'platter']",fake,fb43156f7d0a6b94_m099ssp_138f28e6,original/masks/OpenImages/fb43156f7d0a6b94_m099ssp_138f28e6.jpg,platter,0.0426177978515625,inpainting,OpenJourney,Dining table,large,False,0.2140851765871048,0.8793661594390869,mistral-7b,0.2079527378082275,0.1217155829071998,0.7340216040611267,0.64453125,0.0071429564600554,0.00468264,0.7672864042598495,0.826371435653066,0.0421142578125,0.0414924621582031,2333.0,2336.0,17.0,17.0,484.72309777265446,478.3547756618949,bin4,bin4,bin5,bin5,bin3,bin2,bin3,bin3,diffused,bin4,bin3,2.0,21.0,low,high
